step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4.0,0,0.0,0.0,4.91229524242226,0,0.0,1.0,0,0.0,0.3483854766081256,0,0.0
8.0,1,0.0,0.0,6.328243517155143,1,0.0,0.2942619022627965,0,0.0,0.6312724363934641,1,0.0
12.0,2,0.0,0.0,7.714847740698748,1,0.0,0.5190270778085997,1,0.0,0.6090436013946331,2,0.0
16.0,2,0.0,0.0,8.481156458293848,1,0.0,0.5962694037280097,1,0.0,0.6484513044000992,2,0.0
20.0,0,0.0,0.0,10.298258851027965,0,0.0,0.7925862101780751,0,0.0,0.7556253561884737,0,0.0
24.0,2,0.0,0.0,10.595634770120954,1,0.0,0.7511697634877891,1,0.0,0.803448449991491,2,0.0
28.0,1,4.0,0.19047619047619047,9.577610209407725,1,4.0,0.7375313842885644,0,0.0,0.6474302307053061,1,4.0
32.0,4,13.0,0.52,8.39140826418387,1,8.0,0.7530712368169298,3,5.0,0.5134902728219721,4,13.0
36.0,7,31.0,1.0333333333333334,8.365822995068132,3,16.0,0.6232386331691242,4,15.0,0.5817276887482606,7,31.0
40.0,3,6.0,0.18181818181818182,8.593832734975345,1,0.0,0.615514172751445,2,6.0,0.7192584152240297,3,6.0
44.0,5,9.0,0.2571428571428571,8.902586966829297,2,11.0,0.5200681570857362,3,7.0,0.7286632387201255,5,18.0
48.0,9,32.0,0.8205128205128205,8.45757016953533,6,26.0,0.5135346239674626,3,12.0,0.6338036450250367,9,38.0
52.0,9,58.0,1.45,7.460025716031507,5,45.0,0.5281215503760396,4,19.0,0.5001756186196568,9,64.0
56.0,14,102.0,2.4878048780487805,7.595318806004077,8,77.0,0.5090720427697486,6,34.0,0.48334745329195516,14,111.0
60.0,13,118.0,2.744186046511628,7.348528485361463,8,93.0,0.5111423340723678,5,34.0,0.5599756787597797,13,127.0
64.0,12,152.0,3.4545454545454546,7.017829744608353,7,111.0,0.4339126876214673,5,50.0,0.5681770624560487,12,161.0
68.0,13,134.0,2.851063829787234,6.7353564809928805,9,92.0,0.44077409038804316,4,53.0,0.5017385883758901,13,145.0
72.0,13,129.0,2.480769230769231,7.801703391988242,5,73.0,0.5382296734869003,8,73.0,0.5076488229674423,13,146.0
76.0,9,109.0,2.056603773584906,7.873084165348753,4,63.0,0.4584725547624286,5,63.0,0.595805909430619,9,126.0
80.0,12,68.0,1.2592592592592593,7.692530792833748,10,72.0,0.4121331866697608,2,53.0,0.6425102634075756,12,125.0
84.0,14,80.0,1.4035087719298245,7.275215390959316,11,78.0,0.42784679097821127,3,41.0,0.6168010833001718,14,119.0
88.0,11,83.0,1.456140350877193,7.722479530633001,5,87.0,0.5200057808414305,6,53.0,0.5356246498307894,11,140.0
92.0,13,130.0,2.2413793103448274,8.289549930817007,6,88.0,0.5452852760495315,7,78.0,0.504722943789516,13,166.0
96.0,12,155.0,2.540983606557377,8.442281438270022,6,97.0,0.5392687312473091,6,74.0,0.5287809628305714,12,171.0
100.0,14,161.0,2.596774193548387,8.405001509897554,9,117.0,0.5159621200133068,5,75.0,0.5523520809706336,14,192.0
104.0,15,189.0,3.0,7.165860389969826,10,143.0,0.4394787362505458,5,74.0,0.546878786267242,15,217.0
108.0,16,216.0,3.4285714285714284,6.740387243496725,10,166.0,0.40490928738296084,6,94.0,0.48448989455521396,16,260.0
112.0,14,131.0,2.0153846153846153,6.453116870705827,7,102.0,0.414102021173344,7,72.0,0.4406812919936819,14,174.0
116.0,16,140.0,2.028985507246377,7.519805071558018,11,123.0,0.45186544823660174,5,69.0,0.4889085427434698,16,192.0
120.0,16,139.0,2.0144927536231885,7.323314458533896,9,109.0,0.43759758664163956,7,79.0,0.48437104275714354,16,188.0
124.0,18,151.0,2.1267605633802815,6.800696912830654,11,120.0,0.4039048878938194,7,93.0,0.37648585565698134,18,213.0
128.0,13,178.0,2.4722222222222223,6.575867917568603,7,140.0,0.4062470645229034,6,102.0,0.4095646831857415,13,242.0
132.0,18,225.0,3.0821917808219177,6.991560876931462,10,171.0,0.41451029345915036,8,127.0,0.4255974995731824,18,298.0
