step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,2.0365942940814423,0,0.0,1.0,1,0.0,0.14105152412613514,1,0.0
10.0,0,0.0,0.0,7.7973292379883326,0,0.0,0.4058307634936,0,0.0,0.6436818653227427,0,0.0
15.0,1,0.0,0.0,10.450255241647293,0,0.0,0.7789735502274604,1,0.0,0.6232685723101155,1,0.0
20.0,1,0.0,0.0,10.334010133994147,1,0.0,0.6928783365276853,0,0.0,0.6842111793935083,1,0.0
25.0,2,4.0,0.26666666666666666,7.888104476671942,1,2.0,0.47483111069346245,1,2.0,0.5939635893958001,2,4.0
30.0,5,19.0,0.95,7.842918797817527,4,12.0,0.4436606268260657,1,7.0,0.5626487283114225,5,19.0
35.0,4,28.0,1.2173913043478262,9.136649555843514,2,22.0,0.6672760231882946,2,6.0,0.5715351595949586,4,28.0
40.0,6,49.0,1.8846153846153846,7.908816129154396,2,35.0,0.5362239754951159,4,17.0,0.4769387777477046,6,52.0
45.0,8,79.0,2.8214285714285716,7.530478263165065,3,48.0,0.39917760481032244,5,34.0,0.48419949752468744,8,82.0
50.0,11,123.0,3.84375,6.515079578557106,5,67.0,0.30382714590700954,6,59.0,0.38040627679104255,11,126.0
55.0,9,141.0,4.7,6.015142247426648,4,80.0,0.43525454766493904,5,67.0,0.35492744237867097,9,147.0
60.0,12,196.0,6.533333333333333,6.672016838334967,4,103.0,0.4193321291188747,8,99.0,0.3231828381741325,12,202.0
65.0,13,260.0,8.387096774193548,5.876898520437613,5,124.0,0.364034871182956,8,139.0,0.3382113425197908,13,263.0
70.0,18,337.0,9.628571428571428,4.695581376707292,7,153.0,0.31959091581912796,11,187.0,0.2789387961690073,18,340.0
75.0,16,297.0,8.25,4.735313551001301,7,188.0,0.25639548451661137,9,154.0,0.3398699949783258,16,342.0
80.0,14,245.0,6.125,6.141143509539302,6,144.0,0.36962899266090893,8,138.0,0.40472924500337876,14,282.0
85.0,12,215.0,5.0,7.2665891942914325,5,138.0,0.5592412183899926,7,115.0,0.41219331736494064,12,253.0
90.0,13,237.0,5.511627906976744,7.470370061024003,6,171.0,0.5280592585581174,7,92.0,0.49342205557544455,13,263.0
95.0,15,279.0,6.340909090909091,5.731263603208929,7,188.0,0.3880985689787464,8,115.0,0.3854131964258147,15,303.0
100.0,17,361.0,8.022222222222222,6.171369702965161,7,214.0,0.4376085566729991,10,153.0,0.20622827349688,17,367.0
105.0,20,289.0,6.4222222222222225,5.3250986664099385,7,158.0,0.3766966749327483,13,207.0,0.13259716296244306,20,365.0
110.0,19,235.0,4.7,6.097002333470433,8,85.0,0.24688120298150598,11,228.0,0.31838587816740027,19,313.0
115.0,15,232.0,5.395348837209302,5.429841694828354,6,103.0,0.2665173218995056,9,207.0,0.42414135237474604,15,310.0
120.0,15,233.0,5.5476190476190474,5.996308623889073,7,119.0,0.4431943380043861,8,185.0,0.3387920674452357,15,304.0
125.0,21,283.0,6.738095238095238,4.684549175587605,7,157.0,0.41408195746141435,14,190.0,0.16531745314101112,21,347.0
130.0,22,250.0,5.681818181818182,4.30109083706145,10,197.0,0.3075732604841473,12,182.0,0.17768428183887397,22,379.0
135.0,18,224.0,5.090909090909091,5.5816037197254085,8,174.0,0.4087548313630269,10,160.0,0.231053725166025,18,334.0
140.0,18,312.0,7.609756097560975,6.427419426555544,8,181.0,0.5474888101740741,10,209.0,0.19364625072168445,18,390.0
145.0,15,310.0,7.209302325581396,6.080865988268191,7,210.0,0.4925561184671106,8,210.0,0.24758508773067325,15,420.0
150.0,18,388.0,9.023255813953488,6.306851398651577,11,249.0,0.33137979740764434,7,208.0,0.3372613683594848,18,457.0
155.0,15,374.0,8.5,6.154079470245278,11,301.0,0.2851046757139557,4,151.0,0.29096824470772525,15,452.0
160.0,13,270.0,5.869565217391305,7.065925439892469,10,302.0,0.29775454871060447,3,99.0,0.4601228999154242,13,401.0
165.0,13,293.0,6.511111111111111,7.2545118976036385,9,306.0,0.3953697436286539,4,73.0,0.4657424939150957,13,379.0
170.0,16,371.0,8.627906976744185,6.828066899234037,10,356.0,0.3556257770133783,6,103.0,0.5209830217867718,16,459.0
175.0,17,283.0,6.431818181818182,5.474786337336897,10,265.0,0.28689050959460327,7,136.0,0.4554658669076887,17,401.0
180.0,21,210.0,4.468085106382978,4.275597870937201,9,249.0,0.2534948859456032,12,184.0,0.27674599035109143,21,433.0
185.0,19,171.0,3.42,4.174119866928023,8,262.0,0.22752668443271684,11,188.0,0.3465250318287627,19,450.0
190.0,18,206.0,4.12,5.667540971254518,10,268.0,0.2924473899881334,8,164.0,0.3482093550414047,18,432.0
195.0,17,221.0,4.42,5.920538231706332,10,303.0,0.25571920979555035,7,137.0,0.3240001731782038,17,440.0
200.0,17,264.0,5.28,6.084545100773671,11,355.0,0.23341843742478988,6,103.0,0.34589231668801795,17,458.0
205.0,15,244.0,5.545454545454546,5.4358117924309886,10,381.0,0.34150777108307434,5,80.0,0.2762339398445271,15,461.0
210.0,19,330.0,8.048780487804878,5.031690231521097,11,432.0,0.3417460528943617,8,102.0,0.28861953088102155,19,534.0
215.0,18,319.0,7.4186046511627906,4.408979361114199,10,393.0,0.2653441785996061,8,111.0,0.2852824907555796,18,504.0
220.0,20,317.0,6.604166666666667,5.685933266681185,10,302.0,0.3911530231616635,10,162.0,0.3008341204603684,20,464.0
225.0,18,234.0,4.68,5.031271153120816,9,225.0,0.3973793790480922,9,204.0,0.25493254708458846,18,429.0
230.0,23,293.0,5.232142857142857,5.132214951015194,11,205.0,0.3415551400940628,12,260.0,0.32844933818254746,23,465.0
235.0,23,253.0,4.216666666666667,5.104532369231098,13,233.0,0.3444674265585026,10,243.0,0.36597716748261677,23,476.0
240.0,18,283.0,4.716666666666667,6.602589459985677,10,241.0,0.34566518426476467,8,221.0,0.46188033880760043,18,462.0
245.0,23,317.0,5.112903225806452,5.366864520428628,13,213.0,0.2549759257903486,10,252.0,0.280725703535663,23,465.0
250.0,27,393.0,6.046153846153846,5.6296601739480705,14,168.0,0.2514521872126699,13,315.0,0.2057677418374805,27,483.0
255.0,30,401.0,6.075757575757576,5.099392358587591,16,210.0,0.22890368074869585,14,327.0,0.24335584825594345,30,537.0
260.0,23,298.0,4.806451612903226,6.047232977058082,13,221.0,0.3586171003150685,10,277.0,0.290380799549783,23,498.0
265.0,21,244.0,3.935483870967742,5.282569598471952,13,212.0,0.3479962488000854,8,285.0,0.2208659481095334,21,497.0
270.0,30,321.0,4.791044776119403,5.118072430795355,15,220.0,0.3289809023489594,15,314.0,0.2246110095170048,30,534.0
275.0,27,310.0,4.5588235294117645,5.086273824606997,15,238.0,0.29609423155667036,12,313.0,0.3985690542365185,27,551.0
280.0,32,419.0,5.985714285714286,5.325390112834243,19,279.0,0.302333626922819,13,351.0,0.41014502749604637,32,630.0
285.0,35,428.0,5.944444444444445,4.4595048346878885,21,335.0,0.29285429431343685,14,371.0,0.2840794595016189,35,706.0
290.0,28,488.0,6.873239436619718,4.288763072562791,19,361.0,0.22232931790823082,9,345.0,0.2401277177689411,28,706.0
295.0,31,507.0,7.242857142857143,4.315050467655863,19,414.0,0.1822334074295878,12,298.0,0.2693475093919325,31,712.0
300.0,30,438.0,6.083333333333333,4.760614424862085,20,476.0,0.16780344438996297,10,199.0,0.2942105212665581,30,675.0
305.0,29,358.0,5.343283582089552,3.860557713659454,20,462.0,0.18165849756543956,9,234.0,0.2613137378078833,29,696.0
310.0,31,319.0,4.907692307692308,3.8891277564742315,17,397.0,0.2299826676459953,14,300.0,0.1382058901510164,31,697.0
315.0,34,345.0,5.149253731343284,3.302211239330524,18,435.0,0.13594507308343387,16,340.0,0.11641269711490405,34,775.0
320.0,27,324.0,4.764705882352941,5.206729127271548,16,440.0,0.19891260245182013,11,332.0,0.2570557091836718,27,772.0
325.0,25,373.0,5.651515151515151,4.9759664234557075,15,458.0,0.1797277208320568,10,323.0,0.23717524146769114,25,781.0
330.0,31,384.0,5.731343283582089,4.955329228684843,20,475.0,0.18914851667329677,11,281.0,0.2552289991074689,31,756.0
335.0,28,442.0,6.8,4.936238683803963,17,468.0,0.27784307514922285,11,332.0,0.25608574176475185,28,800.0
340.0,34,531.0,8.704918032786885,4.498386835682972,17,421.0,0.3211383174016131,17,410.0,0.2577631216885235,34,831.0
345.0,34,389.0,6.174603174603175,3.2214575536889405,18,383.0,0.1468299846429218,16,408.0,0.2963830725004168,34,791.0
350.0,37,508.0,7.9375,3.557102880690543,21,401.0,0.1571926375657532,16,416.0,0.2817887076330116,37,817.0
355.0,35,464.0,6.823529411764706,3.8284421074063593,19,427.0,0.2585089837238021,16,418.0,0.24856570565137506,35,845.0
360.0,21,309.0,4.232876712328767,4.895733657876003,11,364.0,0.28103926033891835,10,344.0,0.2522000275874704,21,708.0
365.0,20,314.0,4.361111111111111,5.841430275457389,13,353.0,0.3015485376680097,7,272.0,0.32814465184740693,20,625.0
370.0,20,233.0,3.1486486486486487,6.049021762849046,12,327.0,0.3218828506003914,8,196.0,0.2801402966599799,20,523.0
375.0,26,292.0,4.0,5.164325822708252,16,337.0,0.23041429035072486,10,222.0,0.314392878642412,26,559.0
380.0,32,313.0,4.408450704225352,4.959641508208713,22,352.0,0.2468073640453636,10,223.0,0.3148951713885438,32,575.0
385.0,27,329.0,4.7,5.086512597660491,19,346.0,0.2169187726484471,8,237.0,0.4004687821407183,27,583.0
390.0,32,405.0,5.625,4.734686903971077,19,392.0,0.2291031196307615,13,269.0,0.3298959872599987,32,661.0
395.0,26,354.0,4.985915492957746,4.727954582152409,15,376.0,0.25599042311350095,11,250.0,0.293440835750387,26,626.0
400.0,27,316.0,4.328767123287672,4.65124846668495,14,364.0,0.30007497531902094,13,208.0,0.20865840796868249,27,572.0
405.0,31,360.0,5.0,4.593751825982728,16,349.0,0.23036058838181953,15,279.0,0.29193566490893436,31,628.0
410.0,38,491.0,7.115942028985507,3.152024976253452,21,393.0,0.1497364027074046,17,363.0,0.22175621461329909,38,756.0
415.0,42,523.0,7.366197183098592,2.9515255047208817,25,457.0,0.1487222703489852,17,393.0,0.16804019481717875,42,850.0
420.0,36,514.0,7.138888888888889,3.156026256715268,25,521.0,0.13964229417186086,11,352.0,0.2091348396514,36,873.0
425.0,28,469.0,6.7,4.5951838494031385,20,504.0,0.14688442027492674,8,305.0,0.3860125318659953,28,809.0
430.0,24,465.0,6.739130434782608,5.317619293635037,15,504.0,0.2295919984985162,9,287.0,0.31480544390697895,24,791.0
435.0,25,313.0,4.742424242424242,4.495859505230386,14,480.0,0.2741899677390621,11,204.0,0.160239499474592,25,684.0
440.0,31,362.0,5.484848484848484,4.279896550448069,15,479.0,0.20280655423027624,16,197.0,0.1999425555171878,31,676.0
445.0,33,434.0,6.575757575757576,4.056431215754286,20,519.0,0.15922410575812712,13,223.0,0.3271724695014359,33,742.0
