step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4.0,0,0.0,0.0,4.582943338667974,0,0.0,1.0,0,0.0,0.32187044085744876,0,0.0
8.0,1,0.0,0.0,6.224399816992183,1,0.0,0.2873720006681487,0,0.0,0.6172577258655191,1,0.0
12.0,2,0.0,0.0,7.490117134127161,1,0.0,0.5061718463155183,1,0.0,0.5958180400968718,2,0.0
16.0,2,0.0,0.0,8.32640704053297,1,0.0,0.5648724877523027,1,0.0,0.6719009860006303,2,0.0
20.0,0,0.0,0.0,10.048675536988263,0,0.0,0.7581600676806479,0,0.0,0.7607041698131843,0,0.0
24.0,2,0.0,0.0,9.96898498052057,1,0.0,0.7764711290131764,1,0.0,0.7621471600619443,2,0.0
28.0,2,4.0,0.19047619047619047,9.0151246400876,1,2.0,0.7237619868392683,1,2.0,0.5976498295287738,2,4.0
32.0,3,12.0,0.48,8.442801499395843,1,6.0,0.7188513894721625,2,6.0,0.5760699907231827,3,12.0
36.0,5,24.0,0.8,8.314735933036092,3,16.0,0.6020544086410365,2,10.0,0.6410374845282621,5,26.0
40.0,7,38.0,1.1515151515151516,9.051403046485243,4,23.0,0.572004886703165,3,15.0,0.703427896999901,7,38.0
44.0,6,54.0,1.542857142857143,8.757634987253647,3,31.0,0.5439975572343874,3,23.0,0.6835240490778844,6,54.0
48.0,9,74.0,1.85,7.890127237803016,5,42.0,0.5000051143018682,4,32.0,0.5424214874881647,9,74.0
52.0,9,106.0,2.65,7.693321752141043,4,59.0,0.6063258109193698,5,48.0,0.40490626869773766,9,107.0
56.0,10,140.0,3.4146341463414633,7.24972813011875,5,77.0,0.5839995305888641,5,64.0,0.43403330479528623,10,141.0
60.0,14,186.0,4.2272727272727275,6.924740248922288,8,106.0,0.37713902438691843,6,84.0,0.5289805454921201,14,190.0
64.0,15,242.0,5.627906976744186,6.664094886530406,10,142.0,0.38713668765301856,5,101.0,0.5521718208916188,15,243.0
68.0,17,307.0,7.1395348837209305,6.350721743129563,12,187.0,0.3980854369818727,5,121.0,0.46703091939304336,17,308.0
72.0,22,376.0,7.673469387755102,5.6098548124432375,15,236.0,0.35387556935152303,7,141.0,0.39240991919089724,22,377.0
76.0,20,359.0,7.326530612244898,5.891194079072251,14,197.0,0.3781391414759535,6,163.0,0.4579927237719132,20,360.0
80.0,16,328.0,6.074074074074074,6.304652419508915,9,184.0,0.3606404828309007,7,194.0,0.4746043877806091,16,378.0
84.0,21,406.0,7.381818181818182,6.53286525923577,13,186.0,0.3717813071356169,8,224.0,0.5067207955472702,21,410.0
88.0,24,386.0,6.5423728813559325,6.248763989732044,15,242.0,0.3435982619378025,9,148.0,0.543355876220766,24,390.0
