step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,2.2267233915976252,0,0.0,1.0,1,0.0,0.1746500264672464,1,0.0
10.0,0,0.0,0.0,7.374640040172101,0,0.0,0.4055593030773224,0,0.0,0.6438649493339604,0,0.0
15.0,1,0.0,0.0,10.085407205379353,0,0.0,0.7571557113427545,1,0.0,0.6636998715909782,1,0.0
20.0,0,0.0,0.0,11.140771598261564,0,0.0,0.7996661606486736,0,0.0,0.8044090570530932,0,0.0
25.0,1,1.0,0.06666666666666667,6.84182982508933,1,1.0,0.4368455789083612,0,0.0,0.5345862061925586,1,1.0
30.0,6,20.0,1.0,7.303565867260497,4,11.0,0.4098122997380749,2,9.0,0.5564465781379463,6,20.0
35.0,4,40.0,1.7391304347826086,8.360655103967055,2,21.0,0.5968476853114887,2,19.0,0.5671150188529611,4,40.0
40.0,7,64.0,2.56,7.37984453386721,3,32.0,0.6013210199222793,4,34.0,0.4428855472508831,7,66.0
45.0,8,81.0,2.892857142857143,6.9292150708309395,3,44.0,0.4751837687073842,5,39.0,0.5281765715105057,8,83.0
50.0,10,119.0,3.838709677419355,6.480490980339388,5,63.0,0.460956923528797,5,61.0,0.4371671465566065,10,124.0
55.0,11,128.0,4.0,6.350554819555894,4,53.0,0.5499749973821272,7,78.0,0.3555560233696538,11,131.0
60.0,13,189.0,5.90625,6.400301167893877,4,73.0,0.4585225103217712,9,122.0,0.3219358267888795,13,195.0
65.0,14,100.0,3.0303030303030303,4.275729630917986,7,67.0,0.25712613638011766,7,101.0,0.21066115321357987,14,168.0
70.0,15,159.0,4.076923076923077,5.743209055979675,9,88.0,0.23867557901298328,6,87.0,0.3776581736314579,15,175.0
75.0,12,126.0,3.230769230769231,6.360014174849495,5,94.0,0.41017193037382443,7,82.0,0.46812525642697256,12,176.0
80.0,12,171.0,3.9767441860465116,7.120166676571165,5,87.0,0.46501262131289706,7,99.0,0.4468852793487753,12,186.0
85.0,11,94.0,2.1363636363636362,6.454299530469329,4,73.0,0.447518206013451,7,76.0,0.39193982140785083,11,149.0
90.0,16,149.0,3.1041666666666665,6.75756187273937,6,76.0,0.4427762836678381,10,92.0,0.3778637552649267,16,168.0
95.0,14,194.0,4.127659574468085,6.729434142118768,4,92.0,0.5151593572090412,10,125.0,0.38300838348752525,14,217.0
100.0,16,270.0,6.136363636363637,6.306665435515746,5,111.0,0.5234557934764725,11,176.0,0.29345347017358325,16,287.0
105.0,16,193.0,4.288888888888889,5.169840275433898,5,59.0,0.5020633665848064,11,178.0,0.13724490163613154,16,237.0
110.0,17,248.0,5.166666666666667,6.644199865954444,9,92.0,0.3442198830242394,8,175.0,0.4288542187827179,17,267.0
115.0,16,178.0,3.9555555555555557,6.076401457610028,8,78.0,0.19347867871313837,8,171.0,0.48039494755035916,16,249.0
120.0,15,188.0,4.2727272727272725,6.3304091472663,9,100.0,0.3147983960520779,6,133.0,0.4367761898999339,15,233.0
125.0,17,198.0,4.714285714285714,5.1170656836228385,5,107.0,0.4443120436998566,12,159.0,0.22681308467728206,17,266.0
130.0,20,249.0,5.790697674418604,5.27174887684355,4,81.0,0.3653996895412417,16,228.0,0.21404541422463866,20,309.0
135.0,19,165.0,3.9285714285714284,4.555179792618274,5,39.0,0.38691979678773036,14,231.0,0.14530912046265498,19,270.0
140.0,19,230.0,5.609756097560975,5.389353264281156,7,73.0,0.43696263558635395,12,227.0,0.17682064682079618,19,300.0
145.0,20,212.0,5.0476190476190474,5.288600185327527,8,97.0,0.4765421557031994,12,227.0,0.15093589309635935,20,324.0
150.0,17,225.0,5.232558139534884,6.39296117413511,10,131.0,0.32507173934294975,7,176.0,0.3716467983386682,17,307.0
155.0,16,201.0,4.369565217391305,5.675337623890206,9,153.0,0.2753810018718137,7,154.0,0.3248779274148052,16,307.0
160.0,16,202.0,4.391304347826087,5.821474393910258,10,171.0,0.3176387922806054,6,134.0,0.36295402358361245,16,305.0
165.0,19,188.0,4.0,5.369701265925256,8,153.0,0.40042420550224106,11,175.0,0.31321456662128033,19,328.0
170.0,19,201.0,4.466666666666667,5.047142290273571,6,84.0,0.44067707076637636,13,239.0,0.2204780858207102,19,323.0
175.0,16,196.0,4.083333333333333,4.201643875128708,5,95.0,0.30357225448343267,11,239.0,0.19997296701606865,16,334.0
180.0,19,205.0,4.019607843137255,5.796317421449127,12,136.0,0.20126359499910632,7,211.0,0.35798070761146783,19,347.0
185.0,19,245.0,4.803921568627451,5.4754264199270715,10,146.0,0.21123010629241828,9,232.0,0.3870547641733259,19,378.0
190.0,18,295.0,5.9,5.806134379249387,6,130.0,0.3539050281962802,12,285.0,0.2765194324561765,18,415.0
195.0,22,226.0,4.52,4.797173311805727,6,99.0,0.3600044276285726,16,260.0,0.21460834930393524,22,359.0
200.0,24,339.0,6.647058823529412,5.173697784359394,8,134.0,0.39845475929720053,16,332.0,0.25115271278157086,24,466.0
205.0,25,312.0,6.5,4.264170804749571,8,136.0,0.4163181915593738,17,349.0,0.19589829328049413,25,485.0
210.0,25,360.0,7.2,4.161502812674833,11,153.0,0.35349619180592606,14,349.0,0.21847679247669005,25,502.0
215.0,22,374.0,7.056603773584905,3.4255036596384953,9,151.0,0.2987669900438524,13,399.0,0.16846805911099907,22,550.0
220.0,22,440.0,7.857142857142857,4.529034946042598,6,116.0,0.39899750494724834,16,462.0,0.09674224469114881,22,578.0
225.0,23,402.0,6.813559322033898,5.834432457127143,7,129.0,0.4765203747044904,16,445.0,0.113028186757847,23,574.0
230.0,16,231.0,3.6666666666666665,6.336552269991766,8,149.0,0.35174058417242066,8,324.0,0.2576936403216753,16,473.0
235.0,20,267.0,4.377049180327869,6.104489577831301,13,201.0,0.32305405761339406,7,290.0,0.3497497631025399,20,491.0
240.0,22,220.0,3.793103448275862,5.671716169012267,12,218.0,0.356024993121315,10,265.0,0.3762122106898972,22,483.0
245.0,23,298.0,4.966666666666667,4.738210268550085,13,237.0,0.3127668000017768,10,242.0,0.27472232925746315,23,479.0
250.0,23,257.0,4.431034482758621,4.501848732138973,14,196.0,0.2913731510634041,9,192.0,0.2465717243118913,23,388.0
255.0,27,337.0,5.265625,4.680216413350738,16,252.0,0.25033921798498177,11,217.0,0.2798021239749917,27,469.0
260.0,29,349.0,5.369230769230769,5.1675449383011,17,278.0,0.270141826851074,12,252.0,0.28002790244789455,29,530.0
265.0,24,287.0,4.415384615384616,4.9181953540665795,11,230.0,0.3443430541959628,13,280.0,0.1969116659668894,24,510.0
270.0,24,308.0,4.463768115942029,4.886186913015125,12,236.0,0.2982211500010767,12,288.0,0.22292475258692096,24,524.0
275.0,32,424.0,5.888888888888889,5.389459075047586,20,288.0,0.19867212857589547,12,330.0,0.3455051220009054,32,618.0
280.0,34,432.0,5.917808219178082,5.072157088691903,24,341.0,0.17544782659512445,10,321.0,0.35604673966955075,34,662.0
285.0,29,444.0,6.3428571428571425,5.137767318162073,21,421.0,0.25855988632075905,8,269.0,0.34679930225120464,29,690.0
290.0,26,479.0,6.942028985507246,4.254271732235762,18,473.0,0.21066603812400295,8,294.0,0.33953079720297613,26,767.0
295.0,32,579.0,8.154929577464788,4.636116562259636,19,487.0,0.19871016305769063,13,340.0,0.3020560843963417,32,827.0
