step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J17_stopped,J17_accumulated_waiting_time,J17_average_speed,J18_stopped,J18_accumulated_waiting_time,J18_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4.0,0,0.0,0.0,5.550585407949985,0,0.0,1.0,0,0.0,0.41714313105715245,0,0.0
8.0,1,0.0,0.0,6.664875883438827,1,0.0,0.3220533066250272,0,0.0,0.6625262000662732,1,0.0
12.0,2,0.0,0.0,7.970736364118342,1,0.0,0.5298811766273744,1,0.0,0.605550639329884,2,0.0
16.0,2,0.0,0.0,8.488994068641187,1,0.0,0.574869323388985,1,0.0,0.6345391041520706,2,0.0
20.0,1,1.0,0.058823529411764705,10.469105892820854,0,0.0,0.833090708925383,1,1.0,0.6706490714667754,1,1.0
24.0,3,5.0,0.2631578947368421,9.00047671731145,1,0.0,0.7416357607169499,2,5.0,0.5864130608362791,3,5.0
28.0,3,15.0,0.6818181818181818,9.018918374790816,1,4.0,0.6882066747917478,2,11.0,0.6212200641510742,3,15.0
32.0,5,29.0,1.16,8.031824786786048,2,10.0,0.6686136822088167,3,19.0,0.5074376628286577,5,29.0
36.0,8,52.0,1.7333333333333334,7.283325188135756,5,25.0,0.47729681406869623,3,27.0,0.5808784950782554,8,52.0
40.0,5,26.0,0.7878787878787878,7.965567241579072,4,26.0,0.5153581605741862,1,0.0,0.8055726043234777,5,26.0
44.0,7,42.0,1.2,8.551955449992002,5,47.0,0.5137330568754477,2,4.0,0.6820343541832,7,51.0
48.0,11,70.0,1.794871794871795,7.925869802963064,7,67.0,0.4978306845373714,4,12.0,0.5727321539210812,11,79.0
52.0,10,106.0,2.5853658536585367,7.990464408714027,6,88.0,0.544927930363899,4,27.0,0.5450166812064908,10,115.0
56.0,14,152.0,3.707317073170732,7.770382227134773,8,114.0,0.5365620283793232,6,47.0,0.5510639326868974,14,161.0
60.0,12,119.0,2.7045454545454546,7.2232315593919845,8,83.0,0.5025271007408226,4,45.0,0.6309870928819166,12,128.0
64.0,8,109.0,2.369565217391304,7.551687140943054,5,84.0,0.4587139789820858,3,46.0,0.6622630858742182,8,130.0
68.0,14,98.0,1.96,7.3242517138797245,10,60.0,0.4896990675751675,4,55.0,0.5473401798417193,14,115.0
72.0,8,30.0,0.5454545454545454,7.509462949013336,4,38.0,0.5222848464332999,4,21.0,0.5551919031046441,8,59.0
76.0,6,31.0,0.5636363636363636,8.112255348511324,4,55.0,0.46566737624235727,2,11.0,0.5901076322368887,6,66.0
80.0,11,60.0,1.0344827586206897,7.594877359800996,10,81.0,0.3053221586356381,1,6.0,0.703927164965065,11,87.0
84.0,17,106.0,1.7666666666666666,7.098556117012269,12,104.0,0.3273967693019172,5,17.0,0.5843257620713449,17,121.0
88.0,11,103.0,1.6885245901639345,6.708756211793926,7,123.0,0.380469007149957,4,27.0,0.49128443990241033,11,150.0
92.0,11,127.0,2.152542372881356,7.3238099231771505,6,128.0,0.4763907432391379,5,41.0,0.44667595276724975,11,169.0
96.0,11,137.0,2.283333333333333,7.881166145946178,7,128.0,0.48957988785041223,4,40.0,0.5271194611457876,11,168.0
100.0,14,153.0,2.5081967213114753,7.896150083576275,8,150.0,0.490169544884228,6,47.0,0.4867160856499308,14,197.0
104.0,18,175.0,2.6923076923076925,6.859612865297919,11,160.0,0.47483440985735414,7,43.0,0.4618906975649183,18,203.0
108.0,17,211.0,3.196969696969697,7.147102735229691,9,175.0,0.46676535001365094,8,71.0,0.4860463959041403,17,246.0
112.0,16,261.0,3.9545454545454546,6.677552883081813,7,192.0,0.47825690765769224,9,101.0,0.37859166989804327,16,293.0
116.0,20,289.0,4.128571428571429,6.752113285554898,12,221.0,0.4171147283218624,8,100.0,0.45317366435048806,20,321.0
120.0,20,205.0,2.8472222222222223,6.683887471275511,16,172.0,0.37352890857318527,4,85.0,0.5205397251771252,20,257.0
124.0,22,195.0,2.7464788732394365,6.301718150759835,15,159.0,0.32521025447098606,7,88.0,0.460635187137629,22,247.0
128.0,25,255.0,3.445945945945946,6.209181929474161,18,178.0,0.28068126755922745,7,112.0,0.5072582520742792,25,290.0
132.0,19,219.0,2.92,6.65782488716872,12,193.0,0.2779090428342646,7,141.0,0.5057686958723485,19,334.0
136.0,14,200.0,2.7777777777777777,6.765411817312194,9,201.0,0.28047797824129683,5,136.0,0.6321961933817258,14,337.0
140.0,16,236.0,3.3714285714285714,6.728349081074907,10,232.0,0.2851883128304185,6,163.0,0.5949319899111815,16,395.0
144.0,22,195.0,2.9545454545454546,5.3067810202893835,15,210.0,0.228044583498117,7,132.0,0.5776969641848292,22,342.0
148.0,22,173.0,2.6615384615384614,5.3127639842663115,17,245.0,0.2503203571839801,5,121.0,0.4804567798091422,22,366.0
152.0,28,193.0,2.9242424242424243,5.213399764523572,22,305.0,0.21500666663492438,6,78.0,0.5010028200726878,28,383.0
156.0,31,280.0,3.943661971830986,5.25934936808144,20,369.0,0.2196479306469032,11,118.0,0.41807615389792363,31,487.0
160.0,31,337.0,4.554054054054054,5.413903159304127,18,357.0,0.20812573775621251,13,145.0,0.4793263126594243,31,502.0
164.0,23,236.0,3.2777777777777777,5.331273460042668,15,342.0,0.2414688205363094,8,167.0,0.3874450884075633,23,509.0
